product,tier,spread,estimator,feature,weight,metric
CL,sfm_t4_combined,m1m6,Lasso,driving_season,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,heating_season,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,turnaround_season,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,sx_cushing,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,sx_td3c,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,sx_cftc,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,sx_5yr_dev,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,sx_util,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,(Intercept),-0.006015,alpha=1
CL,sfm_t4_combined,fly123,Lasso,surprise_z,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,cushing_stocks_chg_z,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,gasoline_stocks_chg_z,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,distillate_stocks_chg_z,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,crude_prod_chg_z,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,crude_net_exports_z,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,crude_stocks_5yr_dev_z,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,cushing_stocks_5yr_dev_z,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,cftc_net_mm_zscore,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,cftc_mm_net_chg_z,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,td3c_z52,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,td3c_wow_ws_z,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,bdi_z52,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,dxy_z,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,dxy_4wk_chg_z,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,sofr_z,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,opec_prod_z,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,rig_chg_wow_z,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,refinery_util_dev,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,hdd_dev_5yr_z,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,cdd_us_ne,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,gasoil_crack_dev_z,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,sin_ann,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,cos_ann,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,driving_season,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,heating_season,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,turnaround_season,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,sx_cushing,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,sx_td3c,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,sx_cftc,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,sx_5yr_dev,0,alpha=1
CL,sfm_t4_combined,fly123,Lasso,sx_util,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,(Intercept),0.040252,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,surprise_z,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,cushing_stocks_chg_z,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,gasoline_stocks_chg_z,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,distillate_stocks_chg_z,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,crude_prod_chg_z,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,crude_net_exports_z,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,total_petrol_surprise_z,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,abs_surprise_z,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,eia_streak_4w,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,crude_stocks_5yr_dev_z,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,cushing_stocks_5yr_dev_z,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,gasoline_5yr_dev_z,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,distillate_5yr_dev_z,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,days_fwd_cover_z,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,cftc_net_mm_zscore,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,cftc_mm_net_chg_z,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,td3c_z52,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,td3c_wow_ws_z,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,bdi_z52,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,dxy_z,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,dxy_4wk_chg_z,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,sofr_z,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,china_imports_z,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,opec_prod_z,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,rig_chg_wow_z,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,refinery_util_dev,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,hdd_dev_5yr_z,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,cdd_us_ne,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,ho_crack_dev_z,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,gasoil_crack_dev_z,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,m1m2_mom_z,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,sin_ann,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,cos_ann,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,driving_season,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,heating_season,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,turnaround_season,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,sx_cushing,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,sx_td3c,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,sx_cftc,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,sx_5yr_dev,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,sx_util,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,sx_streak,0,alpha=1
CL,sfm_t5_enhanced,m1m2,Lasso,sx_abs,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,(Intercept),0.046001,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,surprise_z,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,cushing_stocks_chg_z,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,gasoline_stocks_chg_z,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,distillate_stocks_chg_z,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,crude_prod_chg_z,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,crude_net_exports_z,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,total_petrol_surprise_z,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,abs_surprise_z,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,eia_streak_4w,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,crude_stocks_5yr_dev_z,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,cushing_stocks_5yr_dev_z,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,gasoline_5yr_dev_z,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,distillate_5yr_dev_z,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,days_fwd_cover_z,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,cftc_net_mm_zscore,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,cftc_mm_net_chg_z,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,td3c_z52,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,td3c_wow_ws_z,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,bdi_z52,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,dxy_z,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,dxy_4wk_chg_z,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,sofr_z,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,china_imports_z,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,opec_prod_z,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,rig_chg_wow_z,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,refinery_util_dev,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,hdd_dev_5yr_z,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,cdd_us_ne,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,ho_crack_dev_z,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,gasoil_crack_dev_z,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,m1m2_mom_z,0.032794,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,sin_ann,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,cos_ann,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,driving_season,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,heating_season,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,turnaround_season,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,sx_cushing,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,sx_td3c,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,sx_cftc,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,sx_5yr_dev,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,sx_util,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,sx_streak,0,alpha=1
CL,sfm_t5_enhanced,m2m3,Lasso,sx_abs,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,(Intercept),0.181563,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,surprise_z,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,cushing_stocks_chg_z,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,gasoline_stocks_chg_z,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,distillate_stocks_chg_z,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,crude_prod_chg_z,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,crude_net_exports_z,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,total_petrol_surprise_z,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,abs_surprise_z,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,eia_streak_4w,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,crude_stocks_5yr_dev_z,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,cushing_stocks_5yr_dev_z,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,gasoline_5yr_dev_z,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,distillate_5yr_dev_z,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,days_fwd_cover_z,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,cftc_net_mm_zscore,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,cftc_mm_net_chg_z,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,td3c_z52,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,td3c_wow_ws_z,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,bdi_z52,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,dxy_z,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,dxy_4wk_chg_z,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,sofr_z,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,china_imports_z,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,opec_prod_z,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,rig_chg_wow_z,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,refinery_util_dev,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,hdd_dev_5yr_z,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,cdd_us_ne,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,ho_crack_dev_z,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,gasoil_crack_dev_z,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,m1m2_mom_z,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,sin_ann,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,cos_ann,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,driving_season,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,heating_season,0,alpha=1
CL,sfm_t5_enhanced,m1m6,Lasso,turnaround_season,0,alpha=1
