product,date,regime,tier,spread_target,surprise_z,y_actual,y_pred,correct_sign,abs_error,error
CL,2026-05-13,Deep-Backwardation,tier3_full,fly136,-1.168,-1.1883,-0.0091,TRUE,1.1792,1.1792
CL,2026-05-20,Easing-Backwardation,tier1_baseline,m1m2,-2.255,-0.8558,-0.0732,TRUE,0.7826,0.7826
CL,2026-05-20,Easing-Backwardation,tier2_physical,m1m2,-2.255,-0.8558,-0.0554,TRUE,0.8004,0.8004
CL,2026-05-20,Easing-Backwardation,tier2_freight,m1m2,-2.255,-0.8558,0.5251,FALSE,1.3809,1.3809
CL,2026-05-20,Easing-Backwardation,tier3_full,m1m2,-2.255,-0.8558,0.5291,FALSE,1.3849,1.3849
CL,2026-05-20,Easing-Backwardation,tier1_baseline,m2m3,-2.255,-0.3972,-0.0025,TRUE,0.3947,0.3947
CL,2026-05-20,Easing-Backwardation,tier2_physical,m2m3,-2.255,-0.3972,0.0091,FALSE,0.4063,0.4063
CL,2026-05-20,Easing-Backwardation,tier2_freight,m2m3,-2.255,-0.3972,0.0091,FALSE,0.4063,0.4063
CL,2026-05-20,Easing-Backwardation,tier3_full,m2m3,-2.255,-0.3972,0.0091,FALSE,0.4063,0.4063
CL,2026-05-20,Easing-Backwardation,tier1_baseline,m1m6,-2.255,-1.3812,0.1501,FALSE,1.5313,1.5313
CL,2026-05-20,Easing-Backwardation,tier2_physical,m1m6,-2.255,-1.3812,0.0159,FALSE,1.397,1.397
CL,2026-05-20,Easing-Backwardation,tier2_freight,m1m6,-2.255,-1.3812,0.0159,FALSE,1.397,1.397
CL,2026-05-20,Easing-Backwardation,tier3_full,m1m6,-2.255,-1.3812,0.0159,FALSE,1.397,1.397
CL,2026-05-20,Easing-Backwardation,tier1_baseline,fly123,-2.255,-0.4586,-0.0707,TRUE,0.3879,0.3879
CL,2026-05-20,Easing-Backwardation,tier2_physical,fly123,-2.255,-0.4586,-0.0646,TRUE,0.3941,0.3941
CL,2026-05-20,Easing-Backwardation,tier2_freight,fly123,-2.255,-0.4586,2.0772,FALSE,2.5358,2.5358
CL,2026-05-20,Easing-Backwardation,tier3_full,fly123,-2.255,-0.4586,-0.6308,TRUE,0.1721,-0.1721
CL,2026-05-20,Easing-Backwardation,tier1_baseline,fly136,-2.255,-1.1249,-0.3016,TRUE,0.8234,0.8234
CL,2026-05-20,Easing-Backwardation,tier2_physical,fly136,-2.255,-1.1249,-0.1085,TRUE,1.0164,1.0164
CL,2026-05-20,Easing-Backwardation,tier2_freight,fly136,-2.255,-1.1249,-0.1085,TRUE,1.0164,1.0164
CL,2026-05-20,Easing-Backwardation,tier3_full,fly136,-2.255,-1.1249,-0.1085,TRUE,1.0164,1.0164
LCO,2026-03-04,Deep-Backwardation,tier1_baseline,m1m2,1.277,2.0307,0.0329,TRUE,1.9977,-1.9977
LCO,2026-03-04,Deep-Backwardation,tier2_physical,m1m2,1.277,2.0307,0.0763,TRUE,1.9543,-1.9543
LCO,2026-03-04,Deep-Backwardation,tier2_freight,m1m2,1.277,2.0307,0.102,TRUE,1.9286,-1.9286
LCO,2026-03-04,Deep-Backwardation,tier3_full,m1m2,1.277,2.0307,0.102,TRUE,1.9286,-1.9286
LCO,2026-03-04,Deep-Backwardation,tier1_baseline,m2m3,1.277,2.2733,-0.0167,FALSE,2.29,-2.29
LCO,2026-03-04,Deep-Backwardation,tier2_physical,m2m3,1.277,2.2733,0.0272,TRUE,2.2461,-2.2461
LCO,2026-03-04,Deep-Backwardation,tier2_freight,m2m3,1.277,2.2733,0.0541,TRUE,2.2192,-2.2192
LCO,2026-03-04,Deep-Backwardation,tier3_full,m2m3,1.277,2.2733,0.0272,TRUE,2.2461,-2.2461
LCO,2026-03-04,Deep-Backwardation,tier1_baseline,m1m6,1.277,6.9323,-0.0283,FALSE,6.9607,-6.9607
LCO,2026-03-04,Deep-Backwardation,tier2_physical,m1m6,1.277,6.9323,0.0724,TRUE,6.86,-6.86
LCO,2026-03-04,Deep-Backwardation,tier2_freight,m1m6,1.277,6.9323,0.1648,TRUE,6.7676,-6.7676
LCO,2026-03-04,Deep-Backwardation,tier3_full,m1m6,1.277,6.9323,0.1648,TRUE,6.7676,-6.7676
LCO,2026-03-04,Deep-Backwardation,tier1_baseline,fly123,1.277,-0.2427,0.0496,FALSE,0.2923,0.2923
LCO,2026-03-04,Deep-Backwardation,tier2_physical,fly123,1.277,-0.2427,0.0748,FALSE,0.3175,0.3175
